date,district,precipitation,year,month,day,week,lag_30,precipitation_risk,temp_max,temp_mean,temp_min,humidity_max,humidity_mean,humidity_min,cloud_cover,temperature_risk,malaria_risk
2012-03-24,NAMAACHA,0,2012,3,24,13,56.9273719787598,FALSE,30,27,23,89,78,51,3,1,0.5
2012-03-25,NAMAACHA,0,2012,3,25,14,56.9273719787598,FALSE,29,26,22,94,79,58,2,0.5,0.25
2012-03-26,NAMAACHA,0,2012,3,26,14,56.9273719787598,FALSE,29,24,23,94,81,58,2,1,0.5
2012-03-27,NAMAACHA,0,2012,3,27,14,56.9273719787598,FALSE,26,24,23,88,79,74,6,1,0.5
2012-03-28,NAMAACHA,0,2012,3,28,14,56.9273719787598,FALSE,30,27,23,88,75,51,3,1,0.5
2012-03-29,NAMAACHA,0,2012,3,29,14,56.9273719787598,FALSE,31,27,23,94,81,52,3,1,0.5
2012-03-30,NAMAACHA,28.7179546356201,2012,3,30,14,85.6453266143799,TRUE,33,28,23,94,72,49,1,0.5,0.75
2012-03-31,NAMAACHA,9.57265186309814,2012,3,31,14,95.217978477478,TRUE,26,24,23,94,83,73,5,1,1
2012-04-01,NAMAACHA,0,2012,4,1,15,95.217978477478,TRUE,27,23,20,73,61,48,3,0.5,0.75
2012-04-02,NAMAACHA,0,2012,4,2,15,95.217978477478,TRUE,27,22,18,83,65,48,2,0,0.5
2012-04-03,NAMAACHA,0,2012,4,3,15,64.2116136550903,FALSE,27,23,21,88,57,44,2,0.5,0.25
2012-04-04,NAMAACHA,0,2012,4,4,15,64.2116136550903,FALSE,27,22,17,88,64,42,2,0,0
2012-04-05,NAMAACHA,0,2012,4,5,15,64.2116136550903,FALSE,27,22,18,94,71,51,2,0,0
2012-04-06,NAMAACHA,0,2012,4,6,15,64.2116136550903,FALSE,28,23,18,94,64,42,1,0,0
2012-04-07,NAMAACHA,0,2012,4,7,15,64.2116136550903,FALSE,29,23,18,94,67,35,2,0,0
2012-04-08,NAMAACHA,0,2012,4,8,16,64.2116136550903,FALSE,30,24,19,89,72,43,2,0.5,0.25
2012-04-09,NAMAACHA,6.411208152771,2012,4,9,16,70.6228218078613,FALSE,32,26,19,88,62,33,2,0.5,0.25
2012-04-10,NAMAACHA,0,2012,4,10,16,70.6228218078613,FALSE,26,22,18,73,54,22,2,0,0
2012-04-11,NAMAACHA,0,2012,4,11,16,70.6228218078613,FALSE,29,22,16,82,52,27,1,0,0
2012-04-12,NAMAACHA,0,2012,4,12,16,70.6228218078613,FALSE,27,23,19,73,61,42,5,0.5,0.25
2012-04-13,NAMAACHA,0,2012,4,13,16,70.6228218078613,FALSE,24,21,17,68,59,44,5,0,0
2012-04-14,NAMAACHA,0,2012,4,14,16,70.6228218078613,FALSE,24,21,17,83,69,53,5,0,0
2012-04-15,NAMAACHA,0,2012,4,15,17,70.6228218078613,FALSE,31,23,16,94,62,31,1,0,0
2012-04-16,NAMAACHA,0,2012,4,16,17,44.7018146514892,FALSE,28,23,19,94,72,53,3,0.5,0.25
2012-04-17,NAMAACHA,0,2012,4,17,17,44.7018146514892,FALSE,27,22,18,94,64,33,1,0,0
2012-04-18,NAMAACHA,5.28524112701416,2012,4,18,17,49.9870557785034,FALSE,27,22,17,89,66,41,2,0,0
2012-04-19,NAMAACHA,0,2012,4,19,17,49.9870557785034,FALSE,27,23,19,78,68,47,2,0.5,0.25
2012-04-20,NAMAACHA,0,2012,4,20,17,49.9870557785034,FALSE,25,21,18,78,67,54,5,0,0
2012-04-21,NAMAACHA,0,2012,4,21,17,49.9870557785034,FALSE,27,23,19,83,67,42,2,0.5,0.25
2012-04-22,NAMAACHA,0,2012,4,22,18,49.9870557785034,FALSE,31,23,17,88,67,33,1,0,0
2012-04-23,NAMAACHA,8.31818866729736,2012,4,23,18,58.3052444458008,FALSE,23,19,16,94,72,54,6,0,0
2012-04-24,NAMAACHA,0,2012,4,24,18,58.3052444458008,FALSE,22,19,16,82,73,54,6,0,0
2012-04-25,NAMAACHA,0,2012,4,25,18,58.3052444458008,FALSE,25,21,18,88,67,49,5,0,0
2012-04-26,NAMAACHA,0,2012,4,26,18,58.3052444458008,FALSE,26,20,15,94,79,47,4,0,0
2012-04-27,NAMAACHA,0,2012,4,27,18,58.3052444458008,FALSE,29,23,17,88,64,30,NA,0,0
2012-04-28,NAMAACHA,0,2012,4,28,18,58.3052444458008,FALSE,26,23,21,94,68,54,4,0.5,0.25
2012-04-29,NAMAACHA,0,2012,4,29,19,58.3052444458008,FALSE,33,26,19,94,71,36,1,0.5,0.25
2012-04-30,NAMAACHA,0,2012,4,30,19,29.5872898101807,FALSE,33,27,21,94,67,29,3,0.5,0.25
2012-05-01,NAMAACHA,0,2012,5,1,19,20.0146379470825,FALSE,37,28,19,78,54,19,2,0.5,0.25
2012-05-02,NAMAACHA,0,2012,5,2,19,20.0146379470825,FALSE,28,23,19,78,63,50,3,0.5,0.25
2012-05-03,NAMAACHA,0,2012,5,3,19,20.0146379470825,FALSE,34,28,23,88,63,28,NA,0.5,0.25
2012-05-04,NAMAACHA,0,2012,5,4,19,20.0146379470825,FALSE,35,27,19,94,73,12,NA,0.5,0.25
2012-05-05,NAMAACHA,0,2012,5,5,19,20.0146379470825,FALSE,28,24,20,94,77,53,5,0.5,0.25
2012-05-06,NAMAACHA,0,2012,5,6,20,20.0146379470825,FALSE,26,23,20,94,81,65,4,0.5,0.25
2012-05-07,NAMAACHA,0,2012,5,7,20,20.0146379470825,FALSE,28,24,21,100,77,51,3,0.5,0.25
2012-05-08,NAMAACHA,0,2012,5,8,20,20.0146379470825,FALSE,27,23,20,94,75,51,3,0.5,0.25
2012-05-09,NAMAACHA,0,2012,5,9,20,20.0146379470825,FALSE,26,22,18,94,75,57,3,0,0
2012-05-10,NAMAACHA,0,2012,5,10,20,13.6034297943115,FALSE,28,22,16,94,71,42,2,0,0
2012-05-11,NAMAACHA,0,2012,5,11,20,13.6034297943115,FALSE,28,22,17,94,69,38,2,0,0
2012-05-12,NAMAACHA,0,2012,5,12,20,13.6034297943115,FALSE,28,22,17,94,70,37,2,0,0
2012-05-13,NAMAACHA,0,2012,5,13,21,13.6034297943115,FALSE,29,23,16,91,83,75,NA,0,0
2012-05-14,NAMAACHA,0,2012,5,14,21,13.6034297943115,FALSE,31,23,16,94,72,19,2,0,0
2012-05-15,NAMAACHA,0,2012,5,15,21,13.6034297943115,FALSE,26,21,17,94,78,49,3,0,0
2012-05-16,NAMAACHA,0,2012,5,16,21,13.6034297943115,FALSE,25,21,16,83,65,37,1,0,0
2012-05-17,NAMAACHA,0,2012,5,17,21,13.6034297943115,FALSE,28,21,14,94,72,39,1,0,0
2012-05-18,NAMAACHA,0,2012,5,18,21,13.6034297943115,FALSE,32,23,15,88,55,7,NA,0,0
2012-05-19,NAMAACHA,0,2012,5,19,21,8.31818866729736,FALSE,27,21,14,94,74,39,2,0,0
2012-05-20,NAMAACHA,4.99570274353027,2012,5,20,22,13.3138914108276,FALSE,24,21,18,83,68,50,5,0,0
2012-05-21,NAMAACHA,4.510582447052,2012,5,21,22,17.8244738578796,FALSE,23,20,16,72,55,35,5,0,0
2012-05-22,NAMAACHA,0,2012,5,22,22,17.8244738578796,FALSE,25,18,12,92,55,24,1,0,0
2012-05-23,NAMAACHA,0,2012,5,23,22,17.8244738578796,FALSE,28,21,17,77,49,17,NA,0,0
2012-05-24,NAMAACHA,0,2012,5,24,22,9.50628519058227,FALSE,29,21,13,78,54,23,NA,0,0
2012-05-25,NAMAACHA,0,2012,5,25,22,9.50628519058227,FALSE,23,20,17,94,82,69,3,0,0
2012-05-26,NAMAACHA,0,2012,5,26,22,9.50628519058227,FALSE,27,21,15,94,62,20,1,0,0
2012-05-27,NAMAACHA,0,2012,5,27,23,9.50628519058227,FALSE,26,21,16,94,73,49,2,0,0
2012-05-28,NAMAACHA,0,2012,5,28,23,9.50628519058227,FALSE,26,22,18,88,74,54,2,0,0
2012-05-29,NAMAACHA,0,2012,5,29,23,9.50628519058227,FALSE,29,22,15,94,72,25,1,0,0
2012-05-30,NAMAACHA,0,2012,5,30,23,9.50628519058227,FALSE,27,21,14,88,66,35,NA,0,0
2012-05-31,NAMAACHA,0,2012,5,31,23,9.50628519058227,FALSE,25,21,18,88,70,44,4,0,0
2012-06-01,NAMAACHA,4.3173942565918,2012,6,1,23,13.8236794471741,FALSE,27,21,14,94,76,39,1,0,0
2012-06-02,NAMAACHA,0,2012,6,2,23,13.8236794471741,FALSE,25,20,16,83,67,44,2,0,0
2012-06-03,NAMAACHA,0,2012,6,3,24,13.8236794471741,FALSE,27,21,14,88,58,36,4,0,0
2012-06-04,NAMAACHA,0,2012,6,4,24,13.8236794471741,FALSE,24,19,15,88,61,33,2,0,0
2012-06-05,NAMAACHA,0,2012,6,5,24,13.8236794471741,FALSE,27,19,12,88,56,26,NA,0,0
2012-06-06,NAMAACHA,0,2012,6,6,24,13.8236794471741,FALSE,29,20,11,76,55,31,1,0,0
2012-06-07,NAMAACHA,0,2012,6,7,24,13.8236794471741,FALSE,26,21,17,88,73,45,2,0,0
2012-06-08,NAMAACHA,0,2012,6,8,24,13.8236794471741,FALSE,33,23,14,67,26,10,1,0,0
2012-06-09,NAMAACHA,3.76557993888855,2012,6,9,24,17.5892593860626,FALSE,26,20,15,63,30,7,1,0,0
2012-06-10,NAMAACHA,0,2012,6,10,25,17.5892593860626,FALSE,24,18,13,68,36,12,1,0,0
2012-06-11,NAMAACHA,0,2012,6,11,25,17.5892593860626,FALSE,24,18,13,82,50,23,1,0,0
2012-06-12,NAMAACHA,0,2012,6,12,25,17.5892593860626,FALSE,26,19,13,72,40,19,NA,0,0
2012-06-13,NAMAACHA,0,2012,6,13,25,17.5892593860626,FALSE,25,17,9,87,62,31,1,0,0
2012-06-14,NAMAACHA,0,2012,6,14,25,17.5892593860626,FALSE,23,19,15,94,73,44,4,0,0
2012-06-15,NAMAACHA,0,2012,6,15,25,17.5892593860626,FALSE,27,20,13,94,76,34,2,0,0
2012-06-16,NAMAACHA,0,2012,6,16,25,17.5892593860626,FALSE,27,21,14,94,66,18,2,0,0
2012-06-17,NAMAACHA,0,2012,6,17,26,17.5892593860626,FALSE,27,20,13,94,65,21,3,0,0
2012-06-18,NAMAACHA,0,2012,6,18,26,17.5892593860626,FALSE,30,21,13,83,46,13,1,0,0
2012-06-19,NAMAACHA,0,2012,6,19,26,17.5892593860626,FALSE,25,22,18,94,74,52,4,0,0
2012-06-20,NAMAACHA,0,2012,6,20,26,12.5935566425324,FALSE,28,22,15,94,67,20,2,0,0
2012-06-21,NAMAACHA,0,2012,6,21,26,8.08297419548035,FALSE,24,20,16,88,67,40,3,0,0
2012-06-22,NAMAACHA,0,2012,6,22,26,8.08297419548035,FALSE,26,20,14,94,73,44,2,0,0
2012-06-23,NAMAACHA,0,2012,6,23,26,8.08297419548035,FALSE,30,23,17,88,61,24,2,0,0
2012-06-24,NAMAACHA,0,2012,6,24,27,8.08297419548035,FALSE,28,22,16,88,63,14,2,0,0
2012-06-25,NAMAACHA,0,2012,6,25,27,8.08297419548035,FALSE,26,19,13,94,65,15,1,0,0
2012-06-26,NAMAACHA,0,2012,6,26,27,8.08297419548035,FALSE,24,18,11,88,71,42,2,0,0
2012-06-27,NAMAACHA,0,2012,6,27,27,8.08297419548035,FALSE,31,22,13,88,49,8,1,0,0
2012-06-28,NAMAACHA,0,2012,6,28,27,8.08297419548035,FALSE,24,20,16,94,68,42,4,0,0
2012-06-29,NAMAACHA,0,2012,6,29,27,8.08297419548035,FALSE,28,21,13,94,73,21,4,0,0
2012-06-30,NAMAACHA,0,2012,6,30,27,8.08297419548035,FALSE,29,20,12,94,62,25,4,0,0
2012-07-01,NAMAACHA,0,2012,7,1,28,8.08297419548035,FALSE,24,20,16,94,82,61,4,0,0
2012-07-02,NAMAACHA,0,2012,7,2,28,3.76557993888855,FALSE,29,22,15,83,51,18,NA,0,0
2012-07-03,NAMAACHA,0,2012,7,3,28,3.76557993888855,FALSE,25,21,17,94,75,51,4,0,0
2012-07-04,NAMAACHA,0,2012,7,4,28,3.76557993888855,FALSE,30,21,13,94,53,18,NA,0,0
2012-07-05,NAMAACHA,0,2012,7,5,28,3.76557993888855,FALSE,22,19,15,88,62,42,6,0,0
2012-07-06,NAMAACHA,0,2012,7,6,28,3.76557993888855,FALSE,26,19,12,94,83,44,1,0,0
2012-07-07,NAMAACHA,0,2012,7,7,28,3.76557993888855,FALSE,29,22,14,94,63,22,NA,0,0
2012-07-08,NAMAACHA,3.54077363014221,2012,7,8,29,7.30635356903076,FALSE,23,19,15,88,73,61,5,0,0
2012-07-09,NAMAACHA,0,2012,7,9,29,7.30635356903076,FALSE,24,20,17,83,69,53,4,0,0
2012-07-10,NAMAACHA,0,2012,7,10,29,3.54077363014221,FALSE,29,21,13,94,76,24,NA,0,0
2012-07-11,NAMAACHA,0,2012,7,11,29,3.54077363014221,FALSE,31,23,16,88,56,9,2,0,0
2012-07-12,NAMAACHA,0,2012,7,12,29,3.54077363014221,FALSE,22,19,17,88,72,45,6,0,0
2012-07-13,NAMAACHA,0,2012,7,13,29,3.54077363014221,FALSE,27,20,13,94,74,33,3,0,0
2012-07-14,NAMAACHA,0,2012,7,14,29,3.54077363014221,FALSE,28,21,14,94,58,25,2,0,0
2012-07-15,NAMAACHA,0,2012,7,15,30,3.54077363014221,FALSE,21,17,13,68,31,18,1,0,0
2012-07-16,NAMAACHA,0,2012,7,16,30,3.54077363014221,FALSE,24,18,12,77,51,13,2,0,0
2012-07-17,NAMAACHA,0,2012,7,17,30,3.54077363014221,FALSE,24,17,10,83,53,19,3,0,0
2012-07-18,NAMAACHA,0,2012,7,18,30,3.54077363014221,FALSE,21,17,13,77,58,43,4,0,0
2012-07-19,NAMAACHA,0,2012,7,19,30,3.54077363014221,FALSE,23,17,12,88,65,32,1,0,0
2012-07-20,NAMAACHA,0,2012,7,20,30,3.54077363014221,FALSE,24,17,9,94,78,38,1,0,0
2012-07-21,NAMAACHA,0,2012,7,21,30,3.54077363014221,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012-07-22,NAMAACHA,0,2012,7,22,31,3.54077363014221,FALSE,32,NA,32,5,5,5,NA,0.5,0.25
2012-07-23,NAMAACHA,0,2012,7,23,31,3.54077363014221,FALSE,23,21,16,82,67,50,6,0,0
2012-07-24,NAMAACHA,0,2012,7,24,31,3.54077363014221,FALSE,24,19,15,88,76,53,5,0,0
2012-07-25,NAMAACHA,3.44271659851074,2012,7,25,31,6.98349022865295,FALSE,24,20,16,94,78,47,3,0,0
2012-07-26,NAMAACHA,0,2012,7,26,31,6.98349022865295,FALSE,25,19,12,94,76,44,1,0,0
2012-07-27,NAMAACHA,0,2012,7,27,31,6.98349022865295,FALSE,29,20,12,94,61,25,3,0,0
2012-07-28,NAMAACHA,0,2012,7,28,31,6.98349022865295,FALSE,23,19,16,72,53,33,3,0,0
2012-07-29,NAMAACHA,0,2012,7,29,32,6.98349022865295,FALSE,22,19,16,68,56,28,6,0,0
2012-07-30,NAMAACHA,0,2012,7,30,32,6.98349022865295,FALSE,22,18,13,88,61,34,3,0,0
2012-07-31,NAMAACHA,0,2012,7,31,32,6.98349022865295,FALSE,28,20,12,94,55,19,NA,0,0
2012-08-01,NAMAACHA,0,2012,8,1,32,6.98349022865295,FALSE,23,19,15,60,48,31,2,0,0
2012-08-02,NAMAACHA,0,2012,8,2,32,6.98349022865295,FALSE,22,18,13,88,58,25,1,0,0
2012-08-03,NAMAACHA,0,2012,8,3,32,6.98349022865295,FALSE,23,17,10,88,74,42,1,0,0
2012-08-04,NAMAACHA,0,2012,8,4,32,6.98349022865295,FALSE,25,18,11,100,73,38,NA,0,0
2012-08-05,NAMAACHA,0,2012,8,5,33,6.98349022865295,FALSE,23,17,11,94,83,44,NA,0,0
2012-08-06,NAMAACHA,0,2012,8,6,33,6.98349022865295,FALSE,28,20,13,90,63,19,3,0,0
2012-08-07,NAMAACHA,0,2012,8,7,33,6.98349022865295,FALSE,23,18,13,82,58,15,3,0,0
2012-08-08,NAMAACHA,0,2012,8,8,33,3.44271659851074,FALSE,25,17,9,68,33,10,1,0,0
2012-08-09,NAMAACHA,0,2012,8,9,33,3.44271659851074,FALSE,24,18,13,83,62,29,1,0,0
2012-08-10,NAMAACHA,0,2012,8,10,33,3.44271659851074,FALSE,30,19,9,94,52,4,NA,0,0
2012-08-11,NAMAACHA,0,2012,8,11,33,3.44271659851074,FALSE,33,24,17,100,19,5,0,0,0
2012-08-12,NAMAACHA,0,2012,8,12,34,3.44271659851074,FALSE,26,20,14,68,34,5,NA,0,0
2012-08-13,NAMAACHA,0,2012,8,13,34,3.44271659851074,FALSE,24,17,9,77,49,21,1,0,0
2012-08-14,NAMAACHA,0,2012,8,14,34,3.44271659851074,FALSE,29,19,9,88,56,14,1,0,0
2012-08-15,NAMAACHA,0,2012,8,15,34,3.44271659851074,FALSE,30,22,14,73,51,19,NA,0,0
2012-08-16,NAMAACHA,0,2012,8,16,34,3.44271659851074,FALSE,24,20,16,73,59,40,3,0,0
2012-08-17,NAMAACHA,3.51933431625366,2012,8,17,34,6.9620509147644,FALSE,23,21,19,94,67,51,6,0.5,0.25
2012-08-18,NAMAACHA,0,2012,8,18,34,6.9620509147644,FALSE,24,19,15,88,75,53,4,0,0
2012-08-19,NAMAACHA,0,2012,8,19,35,6.9620509147644,FALSE,31,23,15,94,73,22,2,0,0
2012-08-20,NAMAACHA,0,2012,8,20,35,6.9620509147644,FALSE,36,26,15,94,51,8,3,0,0
2012-08-21,NAMAACHA,0,2012,8,21,35,6.9620509147644,FALSE,26,21,17,88,69,42,2,0,0
2012-08-22,NAMAACHA,0,2012,8,22,35,6.9620509147644,FALSE,33,26,18,94,73,35,5,0,0
2012-08-23,NAMAACHA,0,2012,8,23,35,6.9620509147644,FALSE,26,23,20,94,77,56,5,0.5,0.25
2012-08-24,NAMAACHA,0,2012,8,24,35,6.9620509147644,FALSE,34,26,18,94,66,20,3,0,0
2012-08-25,NAMAACHA,0,2012,8,25,35,3.51933431625366,FALSE,36,27,18,64,38,16,NA,0,0
2012-08-26,NAMAACHA,3.35952019691467,2012,8,26,36,6.87885451316833,FALSE,31,26,20,64,46,24,1,0.5,0.25
